Voltage	Acceleration	Displacement	Power
0.0007169	-0.05211	-0.01663	4.065E-9
0.0005827	-0.05881	-0.01661	1.687E-9
0.0006871	-0.0673	-0.01653	6.166E-9
0.0002024	-0.07568	-0.01655	1.145E-8
0.0004634	-0.0822	-0.01601	2.452E-9
0.0002322	-0.08847	-0.01654	4.408E-9
0.000441	-0.09746	-0.01624	4.693E-9
0.0007691	-0.1072	-0.01637	7.2E-9
0.00018	-0.1143	-0.01569	1.628E-8
0.000784	-0.1191	-0.01612	4.408E-9
0.0003142	-0.1226	-0.01606	8.901E-9
0.0004261	-0.1259	-0.0155	5.366E-9
0.0004186	-0.1283	-0.01583	8.314E-9
0.000441	-0.1291	-0.01552	6.417E-9
0.0008735	-0.1293	-0.01577	7.2E-9
0.0005901	-0.1319	-0.01586	8.218E-9
0.0002396	-0.1351	-0.01589	8.028E-9
0.0005454	-0.1357	-0.01565	2.557E-9
0.0003217	-0.1344	-0.01554	1.957E-9
0.0002993	-0.1332	-0.01566	1.282E-9
0.001045	-0.1313	-0.01575	8.154E-11
0.0005976	-0.1272	-0.01525	5.603E-10
0.0003366	-0.1229	-0.01525	2.557E-9
0.0004335	-0.1209	-0.01552	1.644E-9
0.0003142	-0.1206	-0.01532	3.482E-9
0.0006572	-0.1195	-0.01527	3.931E-9
0.0006274	-0.118	-0.01516	3.119E-9
0.0003962	-0.1176	-0.01513	5.759E-9
0.0002024	-0.1186	-0.01467	6.377E-10
0.0005006	-0.1182	-0.01524	4.912E-9
0.0006274	-0.1163	-0.0152	5.603E-10
0.0009331	-0.1151	-0.01484	9.102E-9
0.0001949	-0.1174	-0.01461	2.004E-9
0.0004634	-0.1186	-0.01455	3.931E-9
0.0006125	-0.1164	-0.0144	5.289E-9
0.0003664	-0.1158	-0.01407	4.269E-9
0.0007989	-0.1189	-0.0144	6.759E-9
0.000963	-0.1194	-0.01438	4.912E-9
0.0006423	-0.1153	-0.01405	6.502E-9
0.0004112	-0.1122	-0.01432	6.083E-9
0.000605	-0.1121	-0.01361	6.502E-9
0.0005081	-0.1115	-0.01408	9.319E-10
0.0004783	-0.1093	-0.01333	7.38E-9
0.0005976	-0.107	-0.01354	2.887E-9
0.0003888	-0.1059	-0.01363	1.641E-8
0.0005901	-0.105	-0.01336	5.356E-10
0.0002918	-0.1025	-0.01348	9.001E-9
0.000441	-0.09754	-0.01335	2.452E-9
0.000702	-0.092	-0.01314	4.478E-9
0.001112	-0.08992	-0.01306	7.015E-11
0.0007989	-0.09009	-0.01292	4.765E-9
0.0006125	-0.08911	-0.01282	6.36E-11
0.0008362	-0.08794	-0.01277	2.452E-9
0.0006721	-0.08988	-0.01245	8.154E-11
0.0004857	-0.0923	-0.01186	3.002E-9
0.0004559	-0.09432	-0.01203	3.435E-9
0.0004708	-0.09693	-0.01206	1.863E-10
0.0004037	-0.1008	-0.01215	8.076E-10
0.0006349	-0.1043	-0.01161	7.926E-11
0.0003217	-0.1094	-0.01177	5.603E-10
0.0005156	-0.1162	-0.01159	1.241E-10
0.0001427	-0.1235	-0.01134	2.004E-9
0.0005603	-0.1313	-0.01115	3.44E-11
0.0003962	-0.1391	-0.01127	1.213E-10
0.0008362	-0.1446	-0.01086	1.241E-10
0.0003962	-0.1494	-0.01075	5.356E-10
0.0003888	-0.1559	-0.01042	1.039E-9
0.0007542	-0.1621	-0.01033	5.359E-11
0.0002322	-0.1661	-0.01077	1.407E-9
0.0006871	-0.1709	-0.01012	6.36E-11
0.0002322	-0.1774	-0.009923	1.18E-9
0.0006125	-0.1804	-0.01017	2.359E-10
0.0005976	-0.1813	-0.009446	2.624E-9
0.000963	-0.1831	-0.009282	1.487E-10
0.0008735	-0.1858	-0.00961	9.397E-10
0.0005081	-0.1866	-0.009215	3.833E-10
0.0002173	-0.1866	-0.009312	1.18E-9
0.00062	-0.1882	-0.009066	1.144E-9
0.0003291	-0.1908	-0.008842	2.045E-8
0.000866	-0.1937	-0.00826	1.551E-8
0.0006498	-0.1963	-0.008432	1.612E-9
0.0006349	-0.1957	-0.008536	7.677E-9
0.0005901	-0.1946	-0.008395	6.608E-9
0.0006945	-0.1966	-0.007955	1.922E-9
0.001127	-0.2008	-0.00741	6.186E-9
0.0007243	-0.2019	-0.007216	2.111E-9
0.0005752	-0.2012	-0.007351	7.585E-9
0.0004783	-0.2032	-0.007366	2.901E-9
0.0002396	-0.2077	-0.007112	1.969E-9
0.0006349	-0.2096	-0.006366	5.154E-9
0.0007691	-0.2082	-0.006948	2.624E-9
0.0008362	-0.2047	-0.006232	1.698E-9
0.0005305	-0.2024	-0.006702	7.77E-9
0.0005379	-0.2031	-0.006023	2.111E-9
0.0007691	-0.2029	-0.005718	6.186E-9
0.0006647	-0.1998	-0.005472	3.359E-9
0.0004112	-0.1973	-0.00492	3.309E-8
0.0005006	-0.1979	-0.005531	2.136E-8
0.0008437	-0.1967	-0.004748	1.618E-10
0.0007393	-0.192	-0.004867	6.78E-9
0.001082	-0.185	-0.005046	3.816E-9
0.0008809	-0.1788	-0.00407	1.311E-8
0.0002993	-0.1737	-0.004092	1.108E-9
0.0007765	-0.1711	-0.003906	8.826E-9
0.0006721	-0.1692	-0.003495	1.487E-9
0.0008586	-0.1672	-0.00354	3.56E-9
0.000784	-0.1665	-0.002914	1.017E-10
0.0008586	-0.1678	-0.002727	1.182E-8
0.0005901	-0.167	-0.002414	3.44E-11
0.0005156	-0.1654	-0.002377	2.489E-8
0.0001427	-0.1668	-0.001915	1.358E-9
0.0006572	-0.1702	-0.001959	6.52E-8
0.0004708	-0.1729	-0.001952	4.636E-7
0.0005752	-0.1766	-0.001228	4.388E-7
0.0003142	-0.1823	-0.001542	6.601E-8
0.0007467	-0.1878	-0.0009675	1.244E-9
0.0009555	-0.1914	-0.00096	2.641E-8
0.0003291	-0.1953	-0.0006096	2.464E-9
0.000784	-0.199	-0.0004977	1.448E-8
0.0002546	-0.2016	0.0004493	2.209E-9
0.0008809	-0.2054	2.429E-5	8.241E-9
0.0003962	-0.2107	0.0008818	1.144E-9
0.0002844	-0.2155	0.0008595	1.027E-8
0.00062	-0.22	0.0008595	5.079E-9
0.0005976	-0.2242	0.001419	1.159E-8
-6.436E-6	-0.2235	0.001463	4.425E-9
0.0002322	-0.2167	0.001836	5.384E-9
0.000262	-0.209	0.001948	1.287E-8
0.000344	-0.2043	0.002112	1.831E-9
0.0002844	-0.2011	0.002918	1.336E-8
1.594E-5	-0.1983	0.002992	6.78E-9
-6.436E-6	-0.1932	0.003365	6.353E-9
6.068E-5	-0.184	0.003589	1.275E-8
0.0006572	-0.1716	0.00376	1.059E-8
-6.436E-6	-0.159	0.00423	5.698E-9
0.00018	-0.1449	0.004402	1.551E-8
-0.00026	-0.1309	0.004185	1.685E-8
0.0004261	-0.1187	0.004894	1.07E-8
0.0001874	-0.1067	0.005267	2.261E-8
0.0004261	-0.09215	0.005401	1.671E-8
0.0008213	-0.07931	0.005572	2.214E-8
0.0004783	-0.06958	0.005744	1.324E-8
0.0005379	-0.05657	0.00637	2.869E-8
0.0005752	-0.03935	0.006363	1.658E-8
0.0006125	-0.02454	0.007094	2.573E-8
0.0007318	-0.0145	0.006825	1.868E-8
0.0003813	-0.006451	0.007623	2.39E-8
0.0005528	-0.0006596	0.00816	2.675E-8
0.0005454	0.00339	0.008324	3.162E-8
0.0003739	0.00695	0.008361	2.78E-8
0.0007243	0.01006	0.009241	1.926E-8
0.0005528	0.01313	0.00904	2.374E-8
0.0003515	0.01964	0.00939	2.675E-8
0.0005901	0.0271	0.009584	3.548E-8
0.0006721	0.03132	0.01041	2.341E-8
0.000359	0.03224	0.01049	3.218E-8
0.0002322	0.0311	0.01071	1.46E-8
0.0007393	0.02649	0.0108	3.069E-8
0.0005603	0.0211	0.01102	1.926E-8
0.0005827	0.0184	0.01161	1.435E-8
0.001157	0.01871	0.01248	2.06E-8
0.0006349	0.01857	0.0126	3.124E-8
0.0006945	0.01975	0.01288	2.406E-8
0.0005006	0.02255	0.01268	3.568E-8
0.0005305	0.02638	0.01281	2.167E-8
0.0005528	0.02615	0.01355	1.985E-8
0.0007393	0.0245	0.01411	2.214E-8
0.0004857	0.02554	0.01395	2.293E-8
0.0004335	0.03185	0.01442	1.617E-8
0.0008511	0.03678	0.01512	1.41E-8
0.0004857	0.03491	0.01504	3.218E-8
0.0004857	0.0349	0.01507	2.641E-8
0.0007169	0.04402	0.01553	1.853E-8
0.0006423	0.05058	0.01569	1.97E-8
0.0003813	0.04282	0.01593	1.564E-8
0.000359	0.03321	0.01665	2.015E-8
0.0001427	0.03337	0.01627	2.472E-8
0.0005156	0.03603	0.01703	1.811E-8
0.000441	0.03142	0.01746	3.352E-8
0.0006945	0.02422	0.01751	2E-8
0.0002098	0.02095	0.01785	2.745E-8
0.0006721	0.02047	0.01795	2.833E-8
0.0008884	0.01515	0.01796	2.325E-8
0.0007393	0.002545	0.01849	2.641E-8
0.0002024	-0.01412	0.01913	2.121E-8
0.0005305	-0.02481	0.0188	2.39E-8
0.000262	-0.03004	0.01932	2.439E-8
0.000441	-0.03622	0.01965	1.97E-8
0.0004112	-0.04461	0.01955	1.435E-8
0.0004783	-0.04776	0.02023	1.538E-8
0.0005752	-0.04735	0.0207	8.051E-9
0.0004112	-0.0478	0.02029	1.36E-8
0.0008884	-0.04924	0.02058	2.358E-8
0.000262	-0.04876	0.02104	3.162E-8
0.0003291	-0.04716	0.02157	1.617E-8
0.0005752	-0.04198	0.0216	2.977E-8
0.0005379	-0.03205	0.02237	3.313E-8
0.0002173	-0.02203	0.02245	2.745E-8
0.0006498	-0.01107	0.02246	2.798E-8
7.559E-5	0.003783	0.0226	2.121E-8
0.0008362	0.01701	0.02316	2.922E-8
0.0004708	0.02423	0.02301	4.234E-8
0.0005006	0.03277	0.02348	2.121E-8
0.0006349	0.04372	0.02374	2.277E-8
-2.135E-5	0.05286	0.02401	2.106E-8
0.0005678	0.06129	0.02435	3.77E-8
0.0003217	0.07445	0.02424	3.43E-8
0.0001576	0.08347	0.02442	3.873E-8
0.0006721	0.0846	0.02512	3.143E-8
0.0006125	0.08746	0.0251	4.299E-8
0.0003813	0.0947	0.02605	3.143E-8
0.0006796	0.09611	0.02538	3.237E-8
0.0007318	0.09297	0.02645	3.709E-8
0.0003515	0.09528	0.02632	2.406E-8
0.000605	0.1031	0.02666	4.191E-8
0.0006349	0.1103	0.02694	3.087E-8
0.000359	0.1161	0.02719	2.869E-8
0.0003142	0.1191	0.02709	3.237E-8
0.0001278	0.1198	0.02782	5.028E-8
0.0003813	0.125	0.0279	3.41E-8
0.0006349	0.1356	0.02792	3.18E-8
0.0003291	0.1424	0.02819	4.634E-8
0.000359	0.1456	0.02846	3.032E-8
0.0009033	0.1545	0.02891	3.124E-8
0.0009331	0.1679	0.02867	3.873E-8
0.0004634	0.1774	0.02965	3.488E-8
0.0006274	0.1807	0.02946	4.794E-8
0.0006274	0.1804	0.02926	4.863E-8
0.0005678	0.1787	0.02948	3.648E-8
0.00018	0.1797	0.02967	3.79E-8
0.0008138	0.1809	0.02994	3.488E-8
0.0006647	0.1791	0.02963	5.099E-8
0.0003739	0.177	0.03068	5.028E-8
0.0004186	0.1798	0.03069	5.123E-8
0.0005305	0.1797	0.03099	4.212E-8
0.0006498	0.1709	0.03097	4.588E-8
0.0005454	0.1567	0.0314	2.39E-8
0.0006572	0.1425	0.03129	6.07E-8
0.0007393	0.1282	0.03222	1.882E-8
0.0007542	0.1164	0.03183	4.02E-8
-2.135E-5	0.1086	0.03216	2.887E-8
0.0004857	0.1012	0.0324	3.256E-8
0.0003142	0.09458	0.03238	5.051E-8
0.0002546	0.09263	0.03256	2.406E-8
0.0006498	0.08887	0.03253	2.358E-8
0.0005006	0.08055	0.03289	2.03E-8
0.0002322	0.07534	0.03298	2.922E-8
0.00062	0.0774	0.03351	2.045E-8
0.001	0.0799	0.03337	2.78E-8
0.0006945	0.08223	0.0337	2.167E-8
0.0001278	0.08962	0.03339	3.18E-8
0.0006871	0.09891	0.03395	1.577E-8
0.0001427	0.1043	0.03395	2.573E-8
0.0005827	0.1086	0.0341	1.538E-8
0.0008437	0.1137	0.03474	2.075E-8
-8.846E-5	0.1154	0.03442	2.136E-8
0.00062	0.1165	0.03495	2.762E-8
0.0004634	0.1219	0.03477	7.77E-9
0.0003888	0.1293	0.0346	2.152E-8
0.0005006	0.1355	0.03491	2.489E-8
0.0004783	0.1428	0.0355	1.955E-8
0.0005976	0.1481	0.03533	2.798E-8
0.0004783	0.1487	0.03555	3.032E-8
0.0006721	0.1459	0.03585	2.762E-8
0.0007467	0.1429	0.03568	3.313E-8
0.0008138	0.139	0.0358	4.147E-8
0.0002993	0.1372	0.03601	3.998E-8
0.0007094	0.1405	0.03558	2.922E-8
0.0005156	0.1435	0.03644	2.198E-8
0.0004335	0.145	0.03586	3.548E-8
0.0005081	0.1495	0.03661	2.214E-8
0.0006721	0.1543	0.03615	2.539E-8
0.0003515	0.1535	0.03629	4.521E-8
0.0006498	0.1526	0.03682	2.922E-8
0.0002695	0.1578	0.0369	1.74E-8
0.000441	0.1639	0.03624	2.658E-8
0.0006572	0.1682	0.0365	1.525E-8
-0.000163	0.1769	0.03692	9.328E-9
0.0004261	0.1885	0.03671	3.508E-8
0.0003962	0.1981	0.03713	2.727E-8
0.0007542	0.2054	0.03679	2.121E-8
0.0009257	0.213	0.03715	2.198E-8
0.0002024	0.2182	0.03742	2.09E-8
0.0006498	0.2243	0.03751	3.069E-8
0.0004857	0.2332	0.0372	2.075E-8
0.0006274	0.2393	0.03719	3.162E-8
0.0004708	0.2415	0.03776	2.456E-8
0.0006423	0.248	0.03816	2.573E-8
0.0007467	0.2573	0.03811	2.641E-8
0.0005454	0.2577	0.03771	2.941E-8
8.305E-5	0.2502	0.03701	2.167E-8
0.0003813	0.2462	0.03777	1.868E-8
0.0005976	0.2482	0.03768	2.833E-8
0.0005305	0.2483	0.03814	2.325E-8
0.0005901	0.2443	0.03779	2.506E-8
0.0005081	0.2403	0.03838	2.887E-8
0.0002322	0.2407	0.038	3.069E-8
0.000441	0.2432	0.03788	2.693E-8
0.0004037	0.2395	0.03829	3.508E-8
0.0008138	0.2295	0.03835	2.727E-8
0.0003217	0.2242	0.03815	1.897E-8
0.0003962	0.2279	0.03818	2.075E-8
0.0007094	0.2294	0.0384	1.631E-8
0.0004261	0.2223	0.03795	3.608E-8
0.0002024	0.2167	0.03829	2.03E-8
0.0001874	0.2193	0.03811	1.658E-8
0.0006647	0.2209	0.03842	1.658E-8
0.0005081	0.2145	0.03789	1.159E-8
0.0008287	0.2051	0.03829	7.77E-9
0.0006274	0.2	0.03804	2.439E-8
0.0004783	0.2007	0.03784	2.09E-8
0.000702	0.2022	0.03811	9.74E-9
0.0003813	0.1992	0.03788	2.539E-8
0.0008735	0.1926	0.03814	1.955E-8
0.0002918	0.1919	0.03792	2.09E-8
0.0006125	0.1952	0.03826	4.286E-9
0.0008884	0.1923	0.03838	2.167E-8
0.0002918	0.1833	0.03743	1.437E-6
0.000523	0.1792	0.03818	3.106E-8
0.0005901	0.1813	0.03793	7.957E-9
0.0005454	0.1832	0.03781	5.94E-9
0.0005603	0.1832	0.0376	1.059E-8
0.0003515	0.1842	0.03759	1.969E-9
0.0009481	0.1868	0.03749	4.425E-9
-0.0001108	0.1894	0.03781	8.826E-9
0.0008437	0.193	0.03764	1.329E-9
0.0005081	0.1951	0.03744	4.566E-9
0.0002695	0.1949	0.03788	9.227E-9
0.000866	0.1982	0.03741	1.216E-9
0.0005752	0.2057	0.03679	3.751E-9
0.0003291	0.2092	0.03708	5.619E-9
-7.355E-5	0.2053	0.03712	4.783E-9
0.0001725	0.2008	0.0373	5.54E-9
0.0002098	0.2033	0.03678	3.373E-9
0.0003739	0.2084	0.03676	2.361E-9
7.559E-5	0.2052	0.0367	4.217E-9
0.0001949	0.1945	0.03645	1.368E-9
-8.846E-5	0.1854	0.03631	9.723E-10
0.0005603	0.1805	0.03682	6.988E-10
0.0005976	0.1751	0.03656	9.397E-10
0.0005156	0.1659	0.03618	1.368E-9
0.0005156	0.1552	0.03614	5.917E-10
0.0005901	0.1452	0.03589	6.177E-10
0.0002396	0.1346	0.03587	8.452E-10
0.00062	0.1239	0.03544	1.698E-9
0.0002098	0.1134	0.03595	4.879E-10
0.0005305	0.1002	0.03596	1.969E-9
0.000344	0.08809	0.03562	9.134E-11
9.051E-5	0.07997	0.03576	4.638E-9
0.0001129	0.07206	0.03501	4.087E-11
0.000605	0.06138	0.03493	6.186E-9
0.0002546	0.05299	0.03474	1.174E-6
0.0006572	0.04872	0.0344	3.064E-8
0.0004708	0.04423	0.03443	5.619E-9
0.0004037	0.0375	0.03489	5.917E-10
0.0001427	0.03177	0.03415	6.353E-9
0.0002918	0.02708	0.0344	6.442E-10
0.0003515	0.02342	0.03451	3.074E-9
0.000702	0.01922	0.03459	2.152E-13
-5.118E-5	0.013	0.03389	2.733E-9
0.0007915	0.00666	0.03418	5.173E-10
0.001015	0.007121	0.03343	8.146E-9
0.0002173	0.01063	0.03333	3.816E-9
0.000262	0.01097	0.03312	5.547E-11
0.0004484	0.01006	0.03321	2.709E-12
0.0004335	0.01671	0.03325	1.618E-10
0.0004559	0.02821	0.03358	4.286E-9
0.0004559	0.03596	0.03292	2.16E-9
0.0003291	0.03489	0.03248	1.216E-9
0.0005528	0.03249	0.03249	1.655E-9
7.559E-5	0.03924	0.03266	1.329E-9
0.0005379	0.054	0.03258	1.612E-9
0.0001725	0.06623	0.03226	8.452E-10
0.0005454	0.072	0.03247	3.947E-9
0.0006274	0.08452	0.03219	2.789E-9
0.0003813	0.1051	0.03204	1.407E-9
0.0007765	0.1218	0.03219	9.916E-11
0.0007691	0.1312	0.03188	3.052E-10
0.0006871	0.1469	0.03186	5.359E-11
0.00018	0.1678	0.03183	1.487E-10
0.0008884	0.1859	0.03072	1.253E-9
0.0005006	0.2022	0.03113	1.969E-9
0.0006349	0.2222	0.03096	3.293E-11
0.0003515	0.2411	0.03101	1.36E-8
0.001194	0.2552	0.03113	1.509E-8
0.0004857	0.266	0.03052	1.192E-6
0.001067	0.2754	0.03075	1.063E-7
0.00106	0.2846	0.03021	2.665E-9
0.00062	0.2969	0.03028	5.619E-9
0.00106	0.3094	0.02998	2.504E-9
0.000441	0.3177	0.02957	2.87E-10
0.0009033	0.3248	0.03009	4.649E-10
0.0009481	0.334	0.02996	3.629E-10
0.0008138	0.3402	0.02947	1.067E-8
0.0009704	0.3403	0.02908	1.207E-9
0.0002844	0.3373	0.02909	3.931E-9
0.0004857	0.3318	0.02914	2.944E-9
0.0002098	0.322	0.02876	1.82E-9
0.0002322	0.3112	0.02797	2.298E-9
0.0001278	0.3021	0.02786	1.602E-9
0.0006423	0.2899	0.02865	5.366E-9
0.0005976	0.2778	0.02777	5.92E-9
0.0004112	0.2691	0.02766	2.148E-9
0.0003068	0.2592	0.02707	5.136E-9
0.0006945	0.2413	0.02695	1.518E-9
0.0005305	0.2217	0.02671	6.417E-9
0.0002993	0.2025	0.0268	6.759E-9
0.0006274	0.1841	0.02618	2.198E-9
0.0004932	0.1641	0.02656	7.2E-9
0.0005305	0.1445	0.02601	9.319E-10
0.0007616	0.1264	0.02559	5.92E-9
0.000359	0.1107	0.02573	4.2E-9
0.00062	0.09322	0.02541	6.502E-9
0.0004932	0.0709	0.02498	1.213E-10
0.0002769	0.04455	0.0246	9.82E-9
0.0005976	0.02039	0.02455	8.378E-10
5.322E-5	-0.0002865	0.02445	6.417E-9
0.0003366	-0.02095	0.02426	6.921E-10
0.0003888	-0.04272	0.02364	8.028E-9
0.0004037	-0.06101	0.02358	3.192E-9
0.0006125	-0.07655	0.0231	2.762E-8
0.0005827	-0.09118	0.02315	1.535E-8
0.0002844	-0.1063	0.02292	1.602E-9
0.00062	-0.1254	0.02245	7.84E-9
0.0004559	-0.1481	0.02237	3.482E-9
0.0009704	-0.1679	0.0219	5.92E-9
0.0009033	-0.178	0.02157	5.289E-9
0.0008064	-0.184	0.02163	2.198E-9
0.0005678	-0.1905	0.02096	2.198E-9
0.0001129	-0.1945	0.02102	5.839E-9
0.0006945	-0.1887	0.02096	1.32E-9
0.0006274	-0.1773	0.0204	1.437E-9
0.0001949	-0.166	0.02017	3.8E-9
0.0004037	-0.1609	0.02011	3.359E-9
0.0001502	-0.1533	0.01993	7.487E-10
0.0004857	-0.1396	0.0197	3.545E-9
0.0004261	-0.1237	0.01948	4.693E-9
0.0002695	-0.1133	0.01937	5.839E-9
0.0006721	-0.1004	0.01914	1.398E-9
0.001045	-0.08384	0.01892	1.518E-9
0.0006274	-0.06764	0.01837	1.237E-8
0.0006871	-0.05511	0.01872	2.004E-9
0.0009108	-0.03886	0.01821	1.1E-9
0.0004857	-0.01789	0.01849	2.611E-9
0.0001576	-0.002916	0.01797	1.135E-9
0.0004037	0.004464	0.01714	2.504E-9
0.0005528	0.01218	0.01755	1.865E-9
0.0005976	0.02459	0.01729	4.789E-11
0.0004559	0.03617	0.01687	8.893E-11
0.0001576	0.04578	0.01711	7.022E-9
0.0005156	0.0503	0.01664	4.693E-9
-0.0002152	0.05232	0.01612	1.244E-9
0.0005379	0.05748	0.01647	2.665E-9
0.0003739	0.06781	0.01577	3.545E-9
0.0001576	0.07495	0.01538	4.549E-9
0.0002471	0.07985	0.01584	1.32E-9
0.0006647	0.08936	0.01561	2.452E-9
0.0003291	0.1037	0.01548	2.504E-9
0.0006572	0.1165	0.01535	8.508E-9
0.0004261	0.1293	0.01501	5.92E-9
0.001194	0.1398	0.01539	5.6E-9
1.021E-6	0.145	0.01489	4.338E-9
0.0006945	0.1459	0.01439	3.119E-9
0.0003291	0.1511	0.0146	8.703E-9
0.00112	0.1526	0.01386	3.998E-9
0.0003813	0.143	0.01387	6.759E-9
0.0005379	0.1287	0.01406	1.014E-8
0.0004335	0.1219	0.01337	4.132E-9
0.0008735	0.1161	0.01322	1.382E-8
0.0003068	0.1035	0.01304	7.2E-9
0.0004484	0.08318	0.0123	6.001E-9
3.085E-5	0.06153	0.01251	1.587E-8
0.0002844	0.04299	0.01239	1.024E-8
0.0004932	0.0261	0.01201	4.621E-9
9.051E-5	-3.255E-5	0.01243	3.482E-9
0.0001352	-0.03807	0.01237	1.179E-8
0.0003813	-0.06876	0.01123	5.521E-9
0.0004932	-0.08795	0.01126	4.693E-9
0.0005156	-0.1097	0.01124	3.8E-9
0.0005901	-0.1402	0.01105	7.471E-9
0.0009033	-0.1606	0.01105	1.078E-8
0.0004335	-0.1689	0.01065	8.218E-9
0.0007467	-0.1795	0.01052	5.061E-9
0.0005603	-0.1991	0.01025	8.314E-9
0.0002322	-0.2142	0.01007	2.665E-9
0.000523	-0.2208	0.009853	1.628E-8
0.0005379	-0.2234	0.00936	7.563E-9
0.000702	-0.229	0.009793	9.202E-9
0.0003813	-0.2368	0.009375	1.893E-8
0.0004484	-0.2387	0.008585	1.483E-8
0.0007094	-0.2304	0.008756	1.522E-8
0.0007616	-0.2232	0.008406	7.29E-9
0.0006274	-0.2292	0.008674	1.261E-8
0.0004335	-0.2405	0.008369	1.1E-8
0.000523	-0.238	0.008287	8.703E-9
0.0003813	-0.2275	0.008264	6.759E-9
0.0005678	-0.226	0.007817	8.686E-10
0.000523	-0.2318	0.00766	1.655E-8
0.000605	-0.2285	0.00822	4.478E-9
0.0006349	-0.213	0.008033	6.001E-9
0.0005528	-0.1987	0.007161	3.06E-9
0.0003739	-0.1968	0.006706	1.687E-9
0.0006349	-0.2003	0.007116	6.673E-9
0.0004634	-0.1965	0.007176	8.605E-9
0.0002247	-0.1863	0.006915	2.4E-9
0.0007243	-0.1815	0.006609	4.269E-9
0.0009033	-0.1823	0.007026	4.621E-9
-0.0002227	-0.1734	0.006937	7.84E-9
0.0002024	-0.1496	0.006489	2.198E-9
0.0004559	-0.1226	0.00643	4.621E-9
0.0003664	-0.1055	0.006161	5.212E-9
0.0007243	-0.09211	0.006094	2.665E-9
0.0001502	-0.07587	0.005565	1.168E-8
0.001	-0.05596	0.005908	6.921E-10
0.0002695	-0.04203	0.005446	3.931E-9
0.0009108	-0.03542	0.005811	6.502E-9
0.0007094	-0.0273	0.005602	4.2E-9
9.796E-5	-0.008366	0.00511	5.839E-9
0.000523	0.01169	0.005274	1.067E-8
0.0005156	0.01889	0.00511	8.123E-9
0.0005081	0.01939	0.004938	5.212E-9
0.0002546	0.02427	0.004737	1.214E-8
0.0005454	0.0308	0.004901	8.218E-9
0.0004186	0.02831	0.004267	4.765E-9
0.0009704	0.01929	0.004513	5.92E-9
0.0008511	0.0128	0.004237	6.249E-9
0.0006498	0.01093	0.004372	8.901E-9
0.0004708	0.007966	0.004245	6.249E-9
0.000441	-0.001181	0.004334	6.934E-9
-0.0001108	-0.0175	0.004573	1.024E-8
0.0004857	-0.03423	0.003865	2.504E-9
0.000441	-0.04649	0.004051	2.665E-9
0.0009257	-0.06028	0.00417	4.424E-10
0.0007989	-0.08116	0.00382	1.361E-10
0.0003888	-0.102	0.003745	7.779E-10
0.0004335	-0.1113	0.003544	6.934E-9
0.000523	-0.1142	0.003693	3.42E-9
0.0004634	-0.1228	0.003365	5.212E-9
0.0003068	-0.139	0.003507	9.319E-10
-7.355E-5	-0.1529	0.00341	5.061E-9
0.0002993	-0.1587	0.002791	1.332E-10
0.0003813	-0.1659	0.003507	1.56E-9
0.0007467	-0.1845	0.00285	4.838E-9
0.0008809	-0.2066	0.003007	5.679E-9
0.0004559	-0.2169	0.003097	4.408E-9
0.0002247	-0.2198	0.002843	3.735E-9
0.0006721	-0.2298	0.00332	5.603E-10
0.0005454	-0.248	0.002836	5.136E-9
0.0002993	-0.2618	0.002925	1.957E-9
0.0002173	-0.2674	0.003015	1.614E-8
0.00062	-0.2739	0.003223	1.456E-10
-0.0001183	-0.2886	0.002828	1.035E-8
0.0006721	-0.3069	0.002254	4.615E-11
0.0005156	-0.3183	0.003074	2.671E-8
0.0007542	-0.319	0.002246	7.222E-9
0.0007616	-0.32	0.002694	3.794E-7
0.0001651	-0.3308	0.002836	9.163E-7
0.0004112	-0.34	0.002746	1.182E-8
0.0004708	-0.3365	0.002172	3.543E-8
0.0005454	-0.328	0.002604	1.005E-9
0.0007542	-0.329	0.002515	1.836E-8
0.0001129	-0.3333	0.002232	2.484E-10
0.0002098	-0.3251	0.002381	3.482E-9
0.0003664	-0.3049	0.002448	1.171E-9
0.0005454	-0.2868	0.002217	1.722E-10
0.0007616	-0.2798	0.002396	2.016E-9
0.0002247	-0.2743	0.002873	3.998E-9
0.0002322	-0.2573	0.002664	3.44E-11
0.0005454	-0.2283	0.002455	6.333E-9
0.0006796	-0.205	0.002418	2.4E-9
0.0005603	-0.1931	0.002925	3.193E-10
0.000605	-0.1789	0.002425	6.934E-9
0.0004261	-0.1511	0.002746	8.148E-10
0.0005156	-0.1247	0.003126	1.213E-10
0.0001576	-0.1104	0.003082	3.052E-10
0.0004261	-0.09601	0.002992	4.879E-10
0.00062	-0.06552	0.003514	5.663E-10
0.0005901	-0.02614	0.003067	1.727E-11
0.0004186	0.004266	0.003111	1.727E-11
0.0008213	0.02389	0.003074	2.063E-9
0.0007318	0.04415	0.003022	4.424E-10
0.0005678	0.07313	0.003059	3.435E-9
0.0003217	0.1029	0.003231	3.384E-10
0.0002396	0.1222	0.003238	2.16E-9
0.000605	0.1332	0.003402	6.646E-10
0.0007393	0.1539	0.003693	5.698E-9
0.000702	0.185	0.003216	7.779E-10
0.0002173	0.2091	0.003693	1.97E-8
0.0001725	0.2183	0.003626	1.202E-8
0.0002098	0.2239	0.003909	2.474E-7
0.00103	0.2336	0.003596	9.938E-7
0.0002098	0.2391	0.003559	4.065E-9
0.0009033	0.2322	0.004252	1.182E-8
