Voltage	Acceleration	Displacement	Power
0.000702	-2.894E-5	0.002306	2.162E-10
-7.355E-5	0.0001131	0.002798	1.031E-9
5.322E-5	7.095E-5	0.002403	1.251E-12
0.0005454	1.017E-5	0.002873	2.162E-10
0.0003888	0.000142	0.00212	8.076E-10
0.0006796	0.0001125	0.002716	2.314E-11
0.0003142	0.000172	0.002567	7.926E-11
0.0003739	0.0002009	0.002664	2.359E-10
-3.626E-5	0.0001209	0.002276	9.827E-13
-0.0001779	8.967E-6	0.002328	5.856E-10
0.0004559	0.0001335	0.002664	4.478E-9
0.0001874	9.441E-5	0.002314	5.356E-10
-1.389E-5	0.0001359	0.002507	1.957E-9
0.0002024	0.0002473	0.002679	8.893E-11
9.051E-5	7.335E-5	0.002157	1.727E-11
0.0003291	0.0001377	0.002112	2.452E-9
-0.0006105	0.0002617	0.002672	1.687E-9
-0.0004389	0.0002785	0.002284	2.162E-10
-0.0006627	0.0001034	0.001963	1.731E-9
-0.0003122	0.0002003	0.00247	3.735E-9
3.085E-5	4.206E-5	0.001926	2.775E-9
0.0003813	6.734E-5	0.001836	1.82E-9
0.0003068	0.0002172	0.002522	4.408E-9
0.0002098	0.00024	0.002127	1.456E-10
8.305E-5	0.0001907	0.002068	6.623E-12
3.085E-5	8.9E-5	0.002053	9.134E-11
0.0006796	9.201E-5	0.002328	5.356E-10
0.000262	5.891E-5	0.002187	7.926E-11
0.0002247	0.0002659	0.002164	1.317E-11
0.0005976	0.000219	0.00203	9.827E-13
0.0001949	0.0001949	0.002157	9.616E-12
0.0004037	0.0002256	0.002239	2.715E-11
0.0004186	9.863E-5	0.002321	7.926E-11
0.0004932	5.049E-5	0.002388	3.016E-9
0.0003291	-1.089E-5	0.002575	1.329E-9
7.559E-5	-3.068E-6	0.001948	6.186E-9
0.0005528	0.0001245	0.00206	9.227E-9
0.0003888	7.817E-5	0.002082	7.957E-9
-0.0003495	7.335E-5	0.002336	8.434E-9
-0.0001034	2.16E-5	0.002507	5.23E-9
0.0004112	0.0001263	0.00203	4.286E-9
-2.135E-5	7.997E-5	0.002507	5.54E-9
0.0002844	7.162E-6	0.00209	1.193E-8
0.0002098	-4.271E-6	0.002082	1.125E-8
0.0001949	-0.0001258	0.002328	1.006E-8
0.0001427	-5.121E-5	0.002164	9.227E-9
3.831E-5	-0.000127	0.002343	9.126E-9
-0.0002973	-0.0001487	0.002112	1.027E-8
0.0003291	-8.671E-5	0.002246	8.826E-9
0.0002471	-0.0001463	0.001754	2.887E-8
0.000605	-0.000177	0.002157	2.658E-8
0.000441	-2.466E-6	0.002075	2.573E-8
0.0002993	4.567E-5	0.002672	3.294E-8
0.0002471	5.47E-5	0.001993	2E-8
0.0001502	6.553E-5	0.002224	2.277E-8
-5.118E-5	0.0002394	0.002038	2.456E-8
0.0005379	0.0001287	0.002015	3.313E-8
0.0002396	0.0001052	0.002269	2.977E-8
0.0005827	-2.774E-5	0.00206	1.897E-8
-0.0002525	-1.029E-5	0.002164	2.341E-8
0.0004335	-9.213E-5	0.001762	2.39E-8
8.478E-6	-2.413E-5	0.002381	2.745E-8
0.0001874	-5.181E-5	0.002142	2.06E-8
0.0004484	4.755E-6	0.001836	3.548E-8
-0.0002525	7.576E-5	0.00171	2.325E-8
0.0004335	0.000225	0.001814	2.075E-8
0.0001874	0.0003664	0.002008	3.935E-8
-5.863E-5	0.0002045	0.002082	3.608E-8
0.0006796	0.0001775	0.001717	3.199E-8
0.0001203	0.0002719	0.001762	2.556E-8
0.000441	0.00016	0.001747	1.782E-8
6.068E-5	9.569E-6	0.001486	1.955E-8
0.0004857	-1.811E-5	0.001113	2.309E-8
0.0003142	-6.505E-5	0.001695	2.277E-8
0.0003962	-0.0001318	0.001799	2.293E-8
0.0003888	-7.28E-6	0.001516	1.897E-8
0.0004708	9.201E-5	0.001851	1.299E-8
0.0003739	0.0001877	0.001546	2.325E-8
0.0002546	0.0003814	0.001628	2E-8
6.813E-5	0.0002984	0.001225	2E-8
0.0004186	0.0002834	0.001501	1.839E-8
0.0001874	0.0003153	0.001568	2.045E-8
0.0001949	0.0001161	0.001695	1.726E-8
0.0002695	0.0001793	0.001381	1.768E-8
0.0001725	0.0001979	0.001359	1.287E-8
